sale_id,order_date,customer_id,product_id,quantity,discount,region_id,channel,promo_code
39014,05/03/2022,795,61,3,0.1,6,Online,WELCOME
39015,23/03/2024,2416,223,3,0.1,1,Retail,
39016,07/11/2021,2606,499,1,0,5,Retail,
39017,21/04/2022,3076,446,3,0,6,Online,
39018,15/02/2024,2391,361,4,0,3,Online,
39019,18/11/2022,3486,225,2,0,2,Online,
39020,26/05/2021,2093,301,3,0,1,Online,
39021,04/11/2021,2874,113,1,0,5,Online,
39022,14/04/2021,2622,451,2,0.1,5,Partner,
39023,08/03/2024,566,3,4,0.1,1,Online,
39024,20/10/2022,3864,61,3,0,6,Retail,
39025,09/12/2018,3147,450,2,0,10,Online,WINTER24
39026,10/12/2024,1438,51,4,0.05,5,Retail,
39027,20/09/2020,3802,4,3,0,7,Partner,
39028,13/12/2018,3408,237,7,0.05,4,Retail,
39029,28/06/2024,2489,396,4,0,3,Retail,
39030,09/05/2019,2229,189,4,0,10,Online,
39031,19/02/2022,4734,199,4,0.05,3,Online,
39032,26/10/2023,4206,91,3,0,2,Online,
39033,13/05/2023,1409,254,5,0,7,Online,
39034,02/09/2020,1324,45,3,0.1,7,Retail,
39035,13/08/2023,2315,355,5,0.05,3,Online,
39036,03/01/2018,2892,431,2,0,4,Retail,SUMMER23
39037,22/01/2023,2748,266,1,0,2,Retail,WELCOME
39038,05/04/2024,847,257,2,0.1,4,Online,WINTER24
39039,21/06/2021,3262,351,3,0,6,Online,SUMMER23
39040,10/10/2024,2940,429,3,0.1,1,Online,
39041,26/06/2019,4280,56,1,0.15,2,Retail,WINTER24
39042,09/12/2018,971,329,5,0.1,4,Online,
39043,26/11/2021,3715,128,4,0,3,Online,
39044,21/03/2022,1410,89,3,0,3,Online,
39045,23/04/2024,4268,477,3,0,8,Retail,
39046,13/10/2023,595,98,2,0.1,5,Partner,
39047,01/01/2020,2912,436,4,0,5,Online,
39048,22/05/2018,3159,308,1,0.15,2,Online,
39049,13/08/2021,4012,381,4,0,3,Online,
39050,01/01/2021,2037,381,2,0,2,Retail,
39051,21/08/2020,1037,381,3,0,1,Partner,
39052,24/11/2019,1063,56,3,0.15,10,Online,
39053,28/09/2024,4485,68,2,0,9,Online,
39054,02/11/2024,2824,359,4,0,8,Online,
39055,22/01/2020,4275,91,3,0.15,9,Retail,
39056,15/03/2020,4784,104,2,0.1,3,Online,
39057,02/05/2021,1832,482,3,0.05,10,Online,
39058,10/06/2019,1708,236,2,0,2,Online,
39059,08/10/2018,3549,277,3,0,10,Retail,
39060,21/01/2022,1077,385,5,0.05,4,Retail,
39061,18/09/2022,3156,341,3,0,4,Partner,
39062,22/08/2024,2117,63,3,0,4,,
39063,19/11/2022,3015,227,2,0,6,Online,
39064,03/01/2022,2846,289,3,0,2,Online,
39065,16/05/2019,135,316,1,0,2,Online,
39066,28/06/2020,1787,392,3,0,9,Partner,
39067,25/03/2018,203,360,2,0,3,Retail,WINTER24
39068,01/12/2020,4385,256,3,0.05,7,Partner,
39069,03/02/2018,836,418,1,0.05,7,Retail,
39070,19/04/2019,4403,480,2,0,4,Retail,
39071,12/04/2021,3587,119,5,0,10,Retail,SUMMER23
39072,28/12/2024,4248,50,4,0,10,Online,
39073,11/02/2024,2071,344,2,0.1,2,Online,
39074,19/07/2018,3635,283,1,0,7,Online,
39075,07/06/2023,2875,366,2,0.05,5,Online,
39076,02/03/2021,42,256,1,0,8,Online,SUMMER23
39077,02/12/2020,3208,323,4,0.15,5,Retail,
39078,14/04/2018,282,480,5,0,2,Online,
39079,06/11/2020,338,42,3,0,8,Retail,SUMMER23
39080,18/01/2024,2176,59,4,0,4,Retail,
39081,16/04/2020,940,369,1,0.1,1,Retail,
39082,27/04/2022,816,309,5,0,6,Online,WINTER24
39083,08/06/2023,2825,249,3,0.05,3,Online,
39084,13/06/2023,4606,389,4,0.05,7,Online,
39085,02/05/2021,2443,56,3,0.1,7,Online,WINTER24
39086,25/03/2023,490,293,1,0,8,Online,
39087,10/03/2018,88,197,4,0,6,Online,
39088,05/08/2022,4504,218,6,0,2,Online,
39089,12/05/2021,1056,363,4,0,7,Online,
39090,02/06/2024,4129,375,4,0,6,Online,
39091,29/09/2023,1896,179,4,0.05,5,Retail,
39092,21/07/2018,465,88,5,0,8,Online,
39093,27/02/2019,3162,494,2,0,7,Retail,
39094,22/01/2024,4781,149,3,0,4,Retail,
39095,19/08/2021,4001,468,2,0.1,10,Online,
39096,23/02/2021,2242,265,2,0.05,4,Retail,SUMMER23
39097,09/11/2018,4373,399,5,0.1,4,Online,WELCOME
39098,19/09/2018,4439,242,3,0,7,Online,
39099,13/09/2019,4758,3,3,0,5,Online,
39100,29/07/2020,2881,219,2,0.05,6,Retail,
39101,17/08/2019,288,388,6,0,3,Online,
39102,20/03/2019,2582,18,4,0,2,Retail,
39103,03/12/2024,4165,301,6,0.05,3,Retail,WINTER24
39104,04/09/2019,3837,159,3,0,7,Online,
39105,01/07/2022,2484,497,2,0.05,1,Online,WELCOME
39106,06/05/2020,2328,444,3,0,8,Online,WELCOME
39107,19/09/2019,4601,300,2,0.1,9,Retail,
39108,02/05/2023,4065,282,1,0,5,Online,
39109,08/07/2024,2396,341,1,0.1,9,Partner,
39110,24/05/2024,3759,40,2,0,2,Online,
39111,22/05/2023,3413,149,4,0,7,Online,
39112,27/11/2021,4787,426,3,0,8,Online,
39113,10/09/2023,2003,311,4,0.05,4,Retail,WINTER24
39114,20/09/2024,4669,378,4,0,9,Partner,
39115,20/02/2022,3576,362,2,0,6,Online,
39116,06/09/2023,594,99,3,0.1,1,Online,
39117,17/05/2019,2220,346,4,0.05,1,Retail,
39118,03/10/2019,2807,433,4,0,7,Online,
39119,19/03/2021,4556,492,4,0,7,Online,
39120,12/04/2023,241,352,4,0,5,Retail,
39121,10/09/2021,1569,251,5,0,8,,
39122,16/05/2024,783,62,2,0,4,Partner,
39123,30/07/2019,2045,433,7,0,1,Online,
39124,23/06/2020,972,121,2,0,3,Online,WINTER24
39125,27/04/2022,1202,399,1,0,10,Online,SUMMER23
39126,20/06/2023,1657,28,2,0,2,Online,WELCOME
39127,21/07/2018,4902,442,3,0,8,Online,
39128,21/08/2024,2658,329,3,0.05,6,Online,
39129,14/10/2023,4620,69,1,0,7,Online,
39130,18/06/2019,286,135,4,0.1,5,Online,
39131,14/05/2024,1803,238,5,0.15,5,Retail,WINTER24
39132,06/02/2022,4169,150,2,0.05,10,Online,WELCOME
39133,13/11/2020,3116,313,1,0,7,Retail,WINTER24
39134,09/02/2018,4270,85,5,0,6,Retail,
39135,27/04/2023,1607,211,2,0,6,Online,SUMMER23
39136,27/05/2022,2495,81,3,0,10,Online,
39137,14/02/2022,2074,459,4,0.1,7,Online,
39138,09/04/2024,1307,370,3,0.1,4,Retail,
39139,03/09/2021,2343,378,2,0.05,8,Retail,WINTER24
39140,25/10/2022,389,95,4,0,2,Online,WELCOME
39141,29/04/2023,1509,320,4,0,8,Retail,
39142,13/01/2022,3785,392,2,0,1,Online,WELCOME
39143,05/04/2022,1758,34,3,0,7,Online,
39144,29/04/2018,3620,323,3,0.15,3,Retail,WINTER24
39145,22/05/2022,513,232,2,0,2,Online,
39146,18/09/2022,1076,431,5,0,4,Retail,
39147,28/12/2024,4872,60,6,0.1,5,Online,
39148,01/03/2019,3841,274,3,0.1,2,Retail,WINTER24
39149,29/03/2024,3914,100,1,0,4,Online,WELCOME
39150,30/07/2019,934,295,1,0,7,Retail,
39151,19/05/2020,315,213,1,0.05,1,Online,
39152,18/08/2021,2371,388,5,0,7,Online,
39153,27/10/2024,490,412,2,0,10,Retail,
39154,12/04/2022,4359,228,2,0,5,Online,
39155,24/04/2021,34,108,2,0,8,Online,
39156,01/06/2018,2858,241,2,0,5,Online,
39157,09/05/2023,3190,91,3,0,7,Partner,
39158,22/05/2021,4832,137,2,0,7,Online,
39159,19/02/2022,1440,50,4,0,3,Online,
39160,04/06/2023,4037,393,3,0,1,Online,
39161,16/03/2023,3597,156,2,0,4,Retail,SUMMER23
39162,26/09/2024,4458,110,4,0.1,3,Online,
39163,04/09/2021,1676,211,5,0,2,Partner,
39164,17/08/2022,3669,441,4,0,1,Retail,
39165,23/06/2020,165,486,6,0.05,2,Online,WINTER24
39166,06/02/2023,1456,6,2,0,5,Retail,
39167,16/09/2019,1962,244,3,0.1,2,Retail,
39168,20/06/2019,4247,127,7,0,1,,WELCOME
39169,18/11/2019,4593,369,4,0.05,8,Retail,
39170,08/01/2020,1244,40,2,0.1,8,Partner,
39171,26/03/2021,2282,470,3,0,5,Online,
39172,27/02/2020,1811,254,3,0.15,1,Online,
39173,12/02/2020,1568,241,1,0,9,Retail,
39174,24/08/2018,650,227,6,0,1,Retail,
39175,03/10/2024,2898,95,4,0,6,Retail,
39176,23/04/2019,4844,433,3,0,6,Online,
39177,21/11/2019,3430,410,2,0,9,Online,
39178,13/12/2023,1850,365,3,0.1,9,Partner,
39179,01/02/2022,2289,344,3,0.1,10,Retail,SUMMER23
39180,17/03/2021,3504,325,3,0,10,Retail,
39181,13/02/2020,432,213,5,0,10,Retail,WELCOME
39182,05/09/2022,4983,181,4,0,1,Retail,
39183,18/05/2024,535,492,3,0,3,Retail,
39184,31/05/2018,1690,150,2,0.1,2,Online,WINTER24
39185,13/11/2021,872,88,5,0,4,Online,
39186,09/07/2020,1136,185,3,0,10,Retail,SUMMER23
39187,09/02/2022,1013,355,3,0,8,Online,
39188,04/01/2018,762,325,5,0.05,10,Online,
39189,26/02/2023,4119,497,4,0.05,2,Retail,
39190,15/06/2022,2994,15,1,0,6,Online,
39191,05/01/2022,182,167,3,0,2,Online,
39192,06/05/2018,1592,166,1,0,5,Retail,
39193,26/04/2018,4423,262,1,0.15,9,Partner,
39194,06/03/2023,2572,19,3,0,6,Partner,
39195,13/02/2024,759,81,3,0,8,Retail,
39196,04/11/2021,1686,122,2,0,9,Online,
39197,02/02/2018,1937,2,7,0,8,Partner,
39198,22/01/2023,2125,307,4,0,7,Online,
39199,15/09/2020,358,29,3,0,6,Online,
39200,20/03/2023,176,25,6,0.05,4,Online,
39201,23/08/2023,1230,432,3,0,6,Retail,
39202,03/05/2023,4807,35,4,0.05,4,Partner,
39203,25/12/2018,4658,357,4,0.15,6,Retail,
39204,02/04/2020,1211,429,3,0,10,Partner,WELCOME
39205,24/08/2023,967,20,5,0.1,8,Online,
39206,09/06/2018,3547,207,3,0,8,Online,
39207,25/06/2020,2833,112,5,0,7,Online,
39208,10/09/2022,1390,458,3,0,1,Online,SUMMER23
39209,28/08/2022,1867,224,5,0.05,1,,
39210,05/11/2024,3721,309,2,0,6,Online,
39211,29/11/2018,4903,328,3,0,8,Retail,
39212,23/04/2022,3395,97,2,0.1,4,Online,
39213,22/11/2023,3960,449,4,0.1,7,Retail,
39214,04/06/2018,1645,112,3,0,8,Retail,
39215,22/03/2018,1680,154,3,0,10,Online,
39216,03/02/2019,125,490,1,0,1,Online,
39217,03/09/2021,4155,112,2,0,3,Online,SUMMER23
39218,01/09/2019,213,261,2,0,7,Online,
39219,09/09/2023,4377,444,6,0,9,Online,
39220,29/03/2021,1413,438,2,0,9,Online,
39221,10/03/2019,1790,256,4,0.1,5,Retail,
39222,27/10/2020,480,194,2,0,10,Online,
39223,05/01/2023,2789,64,2,0,1,Online,
39224,08/01/2022,148,146,3,0.05,7,Online,SUMMER23
39225,23/02/2020,1377,161,5,0.15,2,Partner,WELCOME
39226,16/12/2019,2148,138,4,0,1,Online,
39227,21/07/2020,4896,390,4,0.05,7,Retail,
39228,13/08/2019,1388,497,5,0.05,1,Retail,
39229,02/11/2021,1197,167,2,0,10,Retail,WELCOME
39230,06/07/2018,4946,295,1,0.1,4,Retail,
39231,17/11/2020,2688,205,1,0,2,Retail,
39232,05/05/2019,3849,41,5,0,10,Retail,
39233,29/09/2021,664,171,4,0,7,Online,
39234,22/11/2019,4943,121,4,0,4,Online,SUMMER23
39235,12/10/2022,237,76,4,0.05,6,Online,WINTER24
39236,21/04/2024,1015,191,1,0,2,Retail,
39237,03/08/2018,827,117,2,0.1,10,Online,
39238,03/12/2023,2314,345,1,0.05,7,Retail,SUMMER23
39239,13/03/2020,4394,130,2,0,9,Online,WELCOME
39240,08/03/2021,871,374,3,0,5,Retail,
39241,02/04/2022,1130,67,1,0,2,Online,
39242,14/12/2020,2185,305,5,0,9,Online,
39243,17/08/2019,4266,389,4,0,8,Retail,WELCOME
39244,13/07/2019,4378,299,3,0,4,Online,WINTER24
39245,25/05/2019,2797,83,2,0.15,10,Online,WELCOME
39246,09/11/2018,790,490,5,0,5,,
39247,10/11/2024,259,386,2,0,9,Retail,
39248,25/12/2024,1518,445,2,0,8,Retail,
39249,22/05/2023,2955,307,3,0,10,Online,
39250,19/08/2022,824,277,4,0,1,Retail,
39251,30/07/2023,1214,269,4,0,8,Online,
39252,27/11/2021,168,489,3,0.15,5,Retail,
39253,11/08/2023,462,252,2,0,9,Online,
39254,27/11/2022,493,150,3,0,9,Online,
39255,03/02/2018,2960,337,5,0,9,Online,
39256,19/05/2020,2044,26,1,0.1,5,Retail,WINTER24
39257,08/10/2024,1378,58,3,0,9,Retail,
39258,24/12/2020,2101,36,2,0,9,Online,SUMMER23
39259,26/11/2022,1858,237,3,0,5,Online,SUMMER23
39260,29/05/2022,115,324,6,0,1,Online,WINTER24
39261,31/05/2019,105,224,1,0,10,Online,
39262,16/08/2020,3580,163,4,0,8,Online,SUMMER23
39263,10/11/2020,4141,291,3,0.1,7,Online,
39264,11/04/2020,1897,13,2,0.05,6,Online,
39265,11/01/2024,3699,235,5,0,6,Online,SUMMER23
39266,10/04/2024,3440,436,2,0.05,7,Retail,
39267,28/12/2020,1623,237,3,0,5,Retail,WELCOME
39268,22/06/2023,1601,344,6,0,4,Online,SUMMER23
39269,08/07/2020,3027,337,2,0,8,Online,
39270,26/03/2022,4893,397,1,0,2,Retail,WELCOME
39271,23/06/2022,3671,323,1,0,10,Online,WELCOME
39272,01/02/2018,2568,165,2,0,7,Retail,WINTER24
39273,28/09/2024,2393,204,2,0,3,Online,
39274,30/03/2024,780,17,2,0.15,9,Partner,
39275,03/02/2019,3588,337,2,0.1,6,Online,
39276,14/04/2018,4967,136,4,0,2,Retail,
39277,14/09/2023,2274,334,7,0,2,Online,
39278,19/09/2019,3260,425,1,0,1,Online,
39279,15/06/2024,1385,360,2,0.05,5,Online,SUMMER23
39280,04/12/2021,4193,441,4,0.1,8,Online,
39281,18/08/2019,269,319,2,0,7,Retail,
39282,01/01/2023,2462,14,4,0,2,Online,
39283,30/10/2019,1274,274,2,0,7,Retail,
39284,06/04/2024,2836,480,2,0.05,9,Online,SUMMER23
39285,14/01/2019,4287,214,2,0,10,Retail,WINTER24
39286,31/08/2018,373,463,5,0.05,8,Retail,
39287,02/12/2024,383,272,3,0,1,Retail,
39288,10/03/2018,2079,157,4,0,5,Retail,
39289,17/12/2019,3020,3,2,0,4,Retail,SUMMER23
39290,01/11/2020,4649,302,1,0,8,Online,
39291,21/01/2021,1566,180,3,0,2,Online,
39292,09/12/2024,3180,148,3,0,9,Online,
39293,14/12/2021,1232,166,2,0.1,3,Online,
39294,13/02/2020,1376,396,2,0,1,Retail,
39295,19/11/2019,3428,291,1,0,4,Retail,WELCOME
39296,11/03/2018,594,402,4,0,4,Retail,WELCOME
39297,10/05/2022,2253,347,1,0.1,1,Online,
39298,05/10/2021,4670,148,3,0,1,Online,
39299,10/10/2023,2979,262,5,0,9,Online,
39300,14/07/2024,155,53,3,0.05,7,Retail,
39301,02/07/2023,3834,303,5,0,1,Online,
39302,09/06/2024,1533,360,1,0,5,Online,WINTER24
39303,17/03/2023,1738,87,3,0,6,Online,
39304,31/10/2021,4167,351,2,0,4,Retail,
39305,20/05/2024,3138,455,4,0.05,9,Online,
39306,09/10/2018,1067,497,4,0.1,10,Online,
39307,24/10/2019,2617,132,1,0,1,Retail,SUMMER23
39308,25/04/2019,234,83,4,0.05,7,Retail,
39309,14/05/2021,2906,384,3,0.05,10,Online,
39310,03/07/2019,1510,28,4,0.1,6,Retail,
39311,05/10/2019,404,320,3,0.05,2,Online,
39312,14/09/2020,3059,151,1,0,5,Online,
39313,25/02/2023,3292,87,5,0.15,9,Retail,
39314,30/12/2018,894,110,3,0.05,1,Retail,
39315,20/09/2024,569,324,2,0,1,Retail,WELCOME
39316,17/12/2020,2404,32,6,0.05,3,Online,
39317,07/05/2022,3944,305,4,0,2,Online,
39318,14/07/2021,1375,10,2,0.1,3,Online,
39319,01/05/2024,1032,252,8,0.15,9,Retail,
39320,11/09/2021,816,295,3,0,9,Online,
39321,26/05/2022,2234,476,2,0,6,Retail,
39322,15/03/2021,704,33,1,0,10,Retail,
39323,22/06/2023,3143,200,4,0.05,1,Retail,
39324,14/10/2023,3001,401,2,0.05,10,Online,
39325,12/08/2024,3507,227,4,0.1,8,Online,
39326,14/08/2019,491,150,6,0,7,Online,
39327,20/01/2023,552,35,2,0,8,Retail,
39328,17/11/2021,2751,44,3,0.15,9,Online,
39329,06/02/2023,2059,314,5,0,3,Online,WINTER24
39330,15/11/2019,3130,357,4,0,4,Partner,
39331,11/05/2018,1401,146,5,0,4,Online,
39332,18/12/2019,716,344,2,0,7,Online,
39333,27/05/2023,4202,305,2,0.1,10,Retail,WINTER24
39334,17/10/2024,1642,342,2,0,4,Retail,WINTER24
39335,25/11/2023,2862,44,7,0,7,Online,
39336,05/09/2023,2572,128,2,0,1,Online,
39337,08/02/2024,1642,441,7,0,2,Online,
39338,22/08/2024,2989,293,3,0,4,Online,
39339,26/09/2018,4822,234,3,0,6,Online,
39340,06/07/2024,212,68,7,0,6,Online,
39341,19/04/2018,3983,9,6,0,5,Retail,WELCOME
39342,17/01/2020,2207,385,3,0,6,Retail,
39343,11/03/2021,20,380,3,0.05,3,Retail,WINTER24
39344,31/08/2018,4738,245,1,0,8,Retail,
39345,12/02/2020,4358,396,3,0.05,9,Online,
39346,10/11/2022,3456,132,4,0.15,2,Retail,SUMMER23
39347,29/12/2023,2017,452,2,0,7,Retail,
39348,21/03/2021,2007,457,2,0.05,4,Online,SUMMER23
39349,13/09/2024,3417,338,4,0.05,9,Online,
39350,25/06/2019,1126,270,3,0.1,3,Online,
39351,29/08/2023,1061,330,5,0,4,Online,
39352,05/06/2023,4579,442,4,0,6,Retail,
39353,09/08/2018,4730,18,5,0.1,2,Online,WELCOME
39354,24/05/2024,2247,58,2,0,10,Online,
39355,06/08/2019,1851,240,4,0,8,Online,
39356,21/11/2018,4223,410,2,0,3,Online,WELCOME
39357,10/09/2020,2060,475,3,0,2,Online,
39358,11/12/2021,4596,275,3,0,10,Online,
39359,11/05/2019,1744,151,5,0,9,Retail,SUMMER23
39360,23/01/2018,4768,312,4,0,5,Retail,
39361,14/11/2024,4158,334,2,0,4,Retail,
39362,23/08/2024,16,446,4,0,9,Online,
39363,22/06/2022,1780,455,3,0,1,Online,SUMMER23
39364,08/07/2018,945,65,2,0,4,Retail,
39365,25/03/2019,2752,95,2,0.05,5,Retail,
39366,04/10/2019,4394,212,1,0,3,Online,
39367,24/07/2024,4184,427,1,0,4,Retail,
39368,29/11/2019,78,343,7,0,6,Online,
39369,20/04/2020,236,219,2,0,10,Online,
39370,28/01/2018,3684,169,3,0,4,Online,
39371,26/03/2023,602,31,1,0,9,Online,SUMMER23
39372,15/10/2020,3098,90,5,0.05,6,Retail,
39373,11/07/2019,2138,370,4,0,7,,
39374,26/05/2021,3424,260,3,0,10,Online,
39375,12/06/2024,1704,384,1,0.1,7,Retail,
39376,25/03/2020,1108,490,4,0,9,Partner,
39377,08/04/2020,1392,414,3,0.15,8,Online,
39378,16/04/2021,4010,83,3,0.1,3,Partner,WINTER24
39379,01/07/2019,574,351,5,0,2,Retail,
39380,19/04/2023,349,78,4,0.05,1,Online,WINTER24
39381,22/07/2023,1975,235,2,0,10,Online,
39382,15/12/2020,1051,247,2,0.05,4,Online,SUMMER23
39383,14/05/2022,2645,423,3,0,4,Partner,
39384,29/04/2023,4583,174,2,0.05,3,Online,WELCOME
39385,05/04/2022,1509,304,3,0.05,5,Online,
39386,19/11/2019,3360,163,3,0.05,4,Retail,SUMMER23
39387,04/11/2023,4265,61,2,0.15,9,,
39388,22/10/2019,4477,466,5,0,5,Partner,
39389,28/07/2019,2328,261,2,0,4,Online,
39390,03/11/2020,1818,402,1,0,1,Online,
39391,02/02/2021,1717,342,3,0,3,Online,WELCOME
39392,04/02/2024,1633,419,3,0,1,Online,
39393,06/03/2024,443,208,3,0,3,Online,WINTER24
39394,28/12/2020,3125,52,2,0,6,Online,
39395,29/06/2020,4929,431,3,0.1,6,Online,SUMMER23
39396,12/10/2020,596,108,2,0,9,Online,
39397,09/04/2021,725,244,6,0,6,Retail,
39398,05/03/2020,4335,269,3,0,3,Retail,
39399,26/08/2024,2669,366,7,0,9,Online,WELCOME
39400,26/08/2021,1962,495,4,0,2,,WELCOME
39401,16/06/2018,3366,21,3,0,5,Online,
39402,03/08/2023,1952,161,6,0.05,7,Online,
39403,20/10/2020,4630,82,2,0,3,Online,
39404,21/09/2019,1276,285,2,0,4,Retail,WINTER24
39405,21/08/2018,2493,471,3,0,2,Partner,
39406,12/06/2018,1753,439,2,0.1,8,Retail,
39407,26/12/2024,3871,56,2,0,7,Retail,
39408,14/03/2023,2025,39,3,0,7,Retail,
39409,17/03/2023,3823,376,6,0,6,Partner,WELCOME
39410,21/05/2019,761,124,4,0.05,7,Retail,
39411,09/10/2023,2675,294,5,0,6,Online,
39412,21/12/2020,4065,50,4,0.1,9,Partner,
39413,03/02/2023,3899,364,3,0,9,Retail,
39414,13/03/2021,2712,230,3,0.1,7,Online,WINTER24
39415,04/02/2019,4854,422,2,0.1,3,Online,
39416,03/03/2023,4701,352,3,0.1,3,Retail,
39417,28/06/2019,4752,181,3,0.05,10,Retail,
39418,24/12/2018,2848,212,1,0,6,Online,
39419,02/05/2019,620,455,2,0,4,Online,
39420,04/09/2018,2277,34,4,0,6,Online,
39421,09/06/2021,272,127,1,0,8,Retail,
39422,17/09/2023,1579,122,5,0,5,Online,
39423,10/11/2019,4917,429,7,0,4,Partner,
39424,22/03/2019,1441,434,6,0.1,8,Online,
39425,29/06/2022,1653,307,3,0,2,Retail,
39426,26/08/2023,33,120,3,0,4,Retail,
39427,23/02/2018,2296,339,5,0,6,Retail,
39428,19/01/2020,1714,131,2,0.1,4,Retail,
39429,18/01/2018,416,6,5,0,5,Retail,
39430,11/02/2020,4398,99,7,0,10,Partner,
39431,12/08/2021,1180,337,2,0.05,8,Online,
39432,18/05/2022,1203,292,2,0.05,6,Online,SUMMER23
39433,19/01/2018,4337,432,2,0.1,7,Online,
39434,21/08/2019,742,298,2,0.1,5,Retail,
39435,13/05/2023,3354,355,5,0,1,Online,WINTER24
39436,05/11/2018,2623,416,2,0,3,Retail,SUMMER23
39437,03/01/2024,2351,359,3,0,3,Retail,
39438,03/06/2023,4431,491,2,0,1,Retail,
39439,24/01/2022,2658,183,5,0,4,Online,
39440,25/11/2018,3393,246,4,0,5,Online,WELCOME
39441,22/09/2021,403,56,1,0,10,Retail,
39442,12/12/2021,2897,71,6,0.05,3,,
39443,22/02/2020,2168,485,6,0,5,Online,WELCOME
39444,03/01/2021,1511,237,3,0.15,9,Online,
39445,10/09/2020,1998,18,2,0,4,Online,
39446,04/12/2018,4043,465,3,0,5,Online,
39447,04/03/2020,720,444,2,0,10,Retail,
39448,03/02/2024,2102,289,1,0.05,10,Partner,
39449,17/11/2022,3934,311,2,0,9,Retail,
39450,11/02/2020,231,261,4,0,7,Retail,SUMMER23
39451,04/09/2018,731,418,2,0.05,3,Online,
39452,29/07/2023,4273,424,1,0,3,Online,
39453,12/08/2019,2104,430,3,0,4,Retail,
39454,15/12/2019,1452,470,8,0.05,5,Retail,WINTER24
39455,09/01/2021,2028,331,2,0.1,6,Online,
39456,21/05/2021,3405,81,2,0.1,8,Retail,
39457,24/06/2020,1047,487,3,0,1,Online,
39458,17/02/2018,4394,407,2,0,5,Retail,
39459,02/02/2024,1014,258,2,0,8,Online,
39460,03/02/2019,1963,32,2,0.05,4,Partner,
39461,24/09/2023,3796,55,3,0,6,Retail,WINTER24
39462,05/07/2021,2648,199,5,0,10,Online,
39463,19/06/2024,4320,143,4,0,9,Retail,
39464,15/06/2018,3354,80,3,0.1,3,Online,
39465,20/10/2022,4098,270,2,0,4,Retail,
39466,12/10/2020,387,304,6,0,2,Online,
39467,26/04/2019,3044,358,4,0,5,Online,
39468,30/05/2020,3995,406,3,0,7,Online,
39469,04/02/2022,2830,106,2,0,4,Retail,
39470,30/11/2019,1513,407,6,0.1,1,Online,WINTER24
39471,17/02/2024,3446,278,2,0,7,Retail,SUMMER23
39472,01/03/2023,4774,147,2,0,6,Retail,
39473,12/02/2018,4939,321,3,0.05,6,Online,
39474,25/08/2018,50,35,6,0.1,1,Online,
39475,27/03/2020,1901,301,3,0.1,1,Online,WINTER24
39476,07/06/2023,2310,342,2,0.05,10,Retail,SUMMER23
39477,16/06/2019,3383,480,2,0,5,Online,
39478,16/11/2019,1962,466,3,0,5,Retail,
39479,01/08/2019,1939,227,1,0.15,6,Online,
39480,03/06/2021,2607,163,4,0,5,Online,
39481,17/10/2024,1782,207,4,0.1,2,Online,
39482,06/11/2024,813,39,3,0,1,Online,
39483,04/10/2019,4687,183,1,0.05,1,Retail,
39484,01/08/2023,1579,161,3,0,6,Retail,WELCOME
39485,03/03/2019,1292,255,3,0,4,Online,
39486,25/11/2021,2176,491,3,0,6,Partner,
39487,22/10/2023,1088,283,1,0,5,Retail,
39488,17/03/2021,3454,492,4,0,10,Partner,
39489,04/10/2024,3284,69,4,0.05,7,Retail,WELCOME
39490,12/03/2019,1714,198,4,0,8,Retail,
39491,18/05/2024,278,328,4,0,10,Partner,
39492,13/02/2019,1755,411,5,0,9,Retail,
39493,16/11/2018,1933,101,2,0,2,Retail,
39494,13/08/2024,699,382,3,0,1,Online,
39495,07/09/2024,197,166,2,0.05,4,Online,
39496,28/02/2022,3298,116,2,0.05,7,Online,WINTER24
39497,04/02/2022,3734,355,3,0,1,Retail,
39498,21/03/2021,1758,72,3,0,6,Online,
39499,10/03/2023,1475,81,4,0.15,6,Retail,
39500,06/11/2020,3783,350,3,0,5,Online,WINTER24
39501,25/06/2022,1521,378,4,0,8,Online,
39502,29/12/2020,1095,310,5,0,4,Online,
39503,27/05/2019,131,380,2,0,7,Online,
39504,04/04/2024,4187,22,4,0.1,3,Online,
39505,19/02/2019,4545,424,1,0,6,Online,
39506,06/10/2023,753,21,5,0,9,Partner,
39507,24/12/2021,694,346,2,0,8,Online,SUMMER23
39508,09/09/2019,162,366,1,0,3,Partner,
39509,19/02/2018,1135,341,4,0,8,Partner,
39510,15/04/2019,1625,146,1,0.1,7,Online,
39511,19/03/2020,2086,398,2,0,7,Online,SUMMER23
39512,07/12/2024,3145,490,4,0,3,,
39513,07/07/2024,2253,170,4,0.1,2,Online,WINTER24
39514,23/08/2020,3660,360,2,0.05,5,Online,
39515,25/05/2018,2874,438,2,0,4,Online,SUMMER23
39516,25/07/2018,4515,15,3,0.05,6,Online,
39517,24/06/2020,1580,259,3,0.05,10,Retail,WELCOME
39518,08/11/2023,1721,95,2,0.1,2,Online,
39519,22/03/2023,2391,247,2,0.05,8,Online,
39520,14/01/2022,3989,262,4,0,1,Retail,
39521,19/06/2018,2685,465,2,0,3,Online,
39522,15/06/2021,2972,258,1,0,2,Online,
39523,15/11/2024,3235,261,2,0,5,Online,WELCOME
39524,24/11/2021,3921,472,3,0,4,Online,
39525,04/04/2021,2035,286,2,0.15,9,Online,
39526,24/02/2019,1624,40,5,0,6,Online,
39527,01/02/2019,4566,99,4,0.1,8,Online,WINTER24
39528,18/08/2022,4042,303,1,0.1,6,Online,
